dataset,article,strategy,value,metric
allsides,allsides_gun_control_and_gun_rights_r_3,oracle,,length
allsides,allsides_gun_control_and_gun_rights_r_4,oracle,,length
allsides,allsides_gun_control_and_gun_rights_r_5,oracle,189.0,length
allsides,allsides_immigration_c_1,oracle,159.0,length
allsides,allsides_immigration_c_2,oracle,,length
allsides,allsides_immigration_c_3,oracle,176.0,length
allsides,allsides_immigration_c_4,oracle,,length
allsides,allsides_immigration_c_5,oracle,,length
allsides,allsides_immigration_l_1,oracle,138.0,length
allsides,allsides_immigration_l_2,oracle,124.0,length
allsides,allsides_immigration_l_3,oracle,204.0,length
allsides,allsides_immigration_l_4,oracle,,length
allsides,allsides_immigration_l_5,oracle,,length
allsides,allsides_immigration_r_1,oracle,,length
allsides,allsides_immigration_r_2,oracle,,length
allsides,allsides_immigration_r_3,oracle,,length
allsides,allsides_immigration_r_4,oracle,,length
allsides,allsides_immigration_r_5,oracle,,length
allsides,allsides_lgbt_rights_c_1,oracle,244.0,length
allsides,allsides_lgbt_rights_c_2,oracle,195.0,length
allsides,allsides_lgbt_rights_c_3,oracle,,length
allsides,allsides_lgbt_rights_c_4,oracle,,length
allsides,allsides_lgbt_rights_c_5,oracle,160.0,length
allsides,allsides_lgbt_rights_l_1,oracle,,length
allsides,allsides_lgbt_rights_l_2,oracle,,length
allsides,allsides_lgbt_rights_l_3,oracle,,length
allsides,allsides_lgbt_rights_l_4,oracle,,length
allsides,allsides_lgbt_rights_l_5,oracle,197.0,length
allsides,allsides_lgbt_rights_r_1,oracle,158.0,length
allsides,allsides_lgbt_rights_r_2,oracle,160.0,length
allsides,allsides_lgbt_rights_r_3,oracle,,length
allsides,allsides_lgbt_rights_r_4,oracle,,length
allsides,allsides_lgbt_rights_r_5,oracle,163.0,length
allsides,allsides_politics_c_1,oracle,,length
allsides,allsides_politics_c_2,oracle,242.0,length
allsides,allsides_politics_c_3,oracle,,length
allsides,allsides_politics_c_4,oracle,,length
allsides,allsides_politics_c_5,oracle,,length
allsides,allsides_politics_l_1,oracle,199.0,length
allsides,allsides_politics_l_2,oracle,,length
allsides,allsides_politics_l_3,oracle,,length
allsides,allsides_politics_l_4,oracle,,length
allsides,allsides_politics_l_5,oracle,,length
allsides,allsides_politics_r_1,oracle,173.0,length
allsides,allsides_politics_r_2,oracle,,length
allsides,allsides_politics_r_3,oracle,,length
allsides,allsides_politics_r_4,oracle,,length
allsides,allsides_politics_r_5,oracle,143.0,length
allsides,allsides_race_and_racism_c_1,oracle,193.0,length
allsides,allsides_race_and_racism_c_2,oracle,,length
allsides,allsides_race_and_racism_c_3,oracle,,length
allsides,allsides_race_and_racism_c_4,oracle,220.0,length
allsides,allsides_race_and_racism_c_5,oracle,,length
allsides,allsides_race_and_racism_l_1,oracle,169.0,length
allsides,allsides_race_and_racism_l_2,oracle,160.0,length
allsides,allsides_race_and_racism_l_3,oracle,,length
allsides,allsides_race_and_racism_l_4,oracle,,length
allsides,allsides_race_and_racism_l_5,oracle,,length
allsides,allsides_race_and_racism_r_1,oracle,,length
allsides,allsides_race_and_racism_r_2,oracle,,length
allsides,allsides_race_and_racism_r_3,oracle,,length
allsides,allsides_race_and_racism_r_4,oracle,,length
allsides,allsides_race_and_racism_r_5,oracle,128.0,length
allsides,allsides_us_house_c_1,oracle,,length
allsides,allsides_us_house_c_2,oracle,,length
allsides,allsides_us_house_c_3,oracle,,length
allsides,allsides_us_house_c_4,oracle,,length
allsides,allsides_us_house_c_5,oracle,,length
allsides,allsides_us_house_l_1,oracle,,length
allsides,allsides_us_house_l_2,oracle,,length
allsides,allsides_us_house_l_3,oracle,,length
allsides,allsides_us_house_l_4,oracle,,length
allsides,allsides_us_house_l_5,oracle,163.0,length
allsides,allsides_us_house_r_1,oracle,221.0,length
allsides,allsides_us_house_r_2,oracle,,length
allsides,allsides_us_house_r_3,oracle,,length
allsides,allsides_us_house_r_4,oracle,,length
allsides,allsides_us_house_r_5,oracle,135.0,length
allsides,allsides_us_senate_c_1,oracle,,length
allsides,allsides_us_senate_c_2,oracle,,length
allsides,allsides_us_senate_c_3,oracle,184.0,length
allsides,allsides_us_senate_c_4,oracle,245.0,length
allsides,allsides_us_senate_c_5,oracle,,length
allsides,allsides_us_senate_l_1,oracle,,length
allsides,allsides_us_senate_l_2,oracle,,length
allsides,allsides_us_senate_l_3,oracle,155.0,length
allsides,allsides_us_senate_l_4,oracle,,length
allsides,allsides_us_senate_l_5,oracle,188.0,length
allsides,allsides_us_senate_r_1,oracle,172.0,length
allsides,allsides_us_senate_r_2,oracle,175.0,length
allsides,allsides_us_senate_r_3,oracle,123.0,length
allsides,allsides_us_senate_r_4,oracle,,length
allsides,allsides_us_senate_r_5,oracle,109.0,length
allsides,allsides_violence_in_america_c_1,oracle,,length
allsides,allsides_violence_in_america_c_2,oracle,175.0,length
allsides,allsides_violence_in_america_c_3,oracle,,length
allsides,allsides_violence_in_america_c_4,oracle,139.0,length
allsides,allsides_violence_in_america_c_5,oracle,153.0,length
allsides,allsides_violence_in_america_l_1,oracle,,length
allsides,allsides_violence_in_america_l_2,oracle,,length
allsides,allsides_violence_in_america_l_3,oracle,184.0,length
allsides,allsides_violence_in_america_l_4,oracle,,length
allsides,allsides_violence_in_america_l_5,oracle,,length
allsides,allsides_violence_in_america_r_1,oracle,,length
allsides,allsides_violence_in_america_r_2,oracle,,length
allsides,allsides_violence_in_america_r_3,oracle,170.0,length
allsides,allsides_violence_in_america_r_4,oracle,,length
allsides,allsides_violence_in_america_r_5,oracle,,length
allsides,allsides_white_house_c_1,oracle,,length
allsides,allsides_white_house_c_2,oracle,,length
allsides,allsides_white_house_c_3,oracle,,length
allsides,allsides_white_house_c_4,oracle,,length
allsides,allsides_white_house_c_5,oracle,,length
allsides,allsides_white_house_l_1,oracle,,length
allsides,allsides_white_house_l_2,oracle,,length
allsides,allsides_white_house_l_3,oracle,139.0,length
allsides,allsides_white_house_l_4,oracle,,length
allsides,allsides_white_house_l_5,oracle,,length
allsides,allsides_white_house_r_1,oracle,,length
allsides,allsides_white_house_r_2,oracle,,length
allsides,allsides_white_house_r_3,oracle,,length
allsides,allsides_white_house_r_4,oracle,,length
allsides,allsides_white_house_r_5,oracle,,length
basil,basil_0_fox,oracle,,length
basil,basil_0_hpo,oracle,,length
basil,basil_0_nyt,oracle,,length
basil,basil_10_fox,oracle,,length
basil,basil_10_hpo,oracle,,length
basil,basil_10_nyt,oracle,,length
basil,basil_15_fox,oracle,,length
basil,basil_15_hpo,oracle,,length
basil,basil_15_nyt,oracle,,length
basil,basil_17_fox,oracle,,length
basil,basil_17_hpo,oracle,,length
basil,basil_17_nyt,oracle,,length
basil,basil_18_fox,oracle,,length
basil,basil_18_hpo,oracle,,length
basil,basil_18_nyt,oracle,,length
basil,basil_19_fox,oracle,,length
basil,basil_19_hpo,oracle,,length
basil,basil_19_nyt,oracle,,length
basil,basil_20_fox,oracle,,length
basil,basil_20_hpo,oracle,,length
basil,basil_20_nyt,oracle,,length
basil,basil_22_fox,oracle,,length
basil,basil_22_hpo,oracle,,length
basil,basil_22_nyt,oracle,,length
basil,basil_25_fox,oracle,,length
basil,basil_25_hpo,oracle,,length
basil,basil_25_nyt,oracle,,length
basil,basil_27_fox,oracle,,length
basil,basil_27_hpo,oracle,,length
basil,basil_27_nyt,oracle,,length
basil,basil_28_fox,oracle,,length
basil,basil_28_hpo,oracle,,length
basil,basil_28_nyt,oracle,,length
basil,basil_30_fox,oracle,,length
basil,basil_30_hpo,oracle,,length
basil,basil_30_nyt,oracle,,length
basil,basil_34_fox,oracle,,length
basil,basil_34_hpo,oracle,,length
basil,basil_34_nyt,oracle,,length
basil,basil_35_fox,oracle,,length
basil,basil_35_hpo,oracle,,length
basil,basil_35_nyt,oracle,,length
basil,basil_38_fox,oracle,,length
basil,basil_38_hpo,oracle,,length
basil,basil_38_nyt,oracle,,length
basil,basil_39_fox,oracle,,length
basil,basil_39_hpo,oracle,,length
basil,basil_39_nyt,oracle,,length
basil,basil_3_fox,oracle,,length
basil,basil_3_hpo,oracle,,length
basil,basil_3_nyt,oracle,,length
basil,basil_42_fox,oracle,,length
basil,basil_42_hpo,oracle,,length
basil,basil_42_nyt,oracle,,length
basil,basil_43_fox,oracle,,length
basil,basil_43_hpo,oracle,,length
basil,basil_43_nyt,oracle,,length
basil,basil_44_fox,oracle,,length
basil,basil_44_hpo,oracle,,length
basil,basil_44_nyt,oracle,,length
basil,basil_48_fox,oracle,,length
basil,basil_48_hpo,oracle,,length
basil,basil_48_nyt,oracle,,length
basil,basil_49_fox,oracle,,length
basil,basil_49_hpo,oracle,,length
basil,basil_49_nyt,oracle,,length
basil,basil_4_fox,oracle,,length
basil,basil_4_hpo,oracle,,length
basil,basil_4_nyt,oracle,,length
basil,basil_50_fox,oracle,,length
basil,basil_50_hpo,oracle,,length
basil,basil_50_nyt,oracle,,length
basil,basil_52_fox,oracle,,length
basil,basil_52_hpo,oracle,,length
basil,basil_52_nyt,oracle,,length
basil,basil_54_fox,oracle,,length
basil,basil_54_hpo,oracle,,length
basil,basil_54_nyt,oracle,,length
basil,basil_56_fox,oracle,,length
basil,basil_56_hpo,oracle,,length
basil,basil_56_nyt,oracle,,length
basil,basil_58_fox,oracle,,length
basil,basil_58_hpo,oracle,,length
basil,basil_58_nyt,oracle,,length
basil,basil_5_fox,oracle,,length
basil,basil_5_hpo,oracle,,length
basil,basil_5_nyt,oracle,,length
basil,basil_60_fox,oracle,,length
basil,basil_60_hpo,oracle,,length
basil,basil_60_nyt,oracle,,length
basil,basil_61_fox,oracle,,length
basil,basil_61_hpo,oracle,,length
basil,basil_61_nyt,oracle,,length
basil,basil_64_fox,oracle,,length
basil,basil_64_hpo,oracle,,length
basil,basil_64_nyt,oracle,,length
basil,basil_65_fox,oracle,,length
basil,basil_65_hpo,oracle,,length
basil,basil_65_nyt,oracle,,length
basil,basil_67_fox,oracle,,length
basil,basil_67_hpo,oracle,,length
basil,basil_67_nyt,oracle,,length
basil,basil_70_fox,oracle,,length
basil,basil_70_hpo,oracle,,length
basil,basil_70_nyt,oracle,,length
basil,basil_72_fox,oracle,,length
basil,basil_72_hpo,oracle,,length
basil,basil_72_nyt,oracle,,length
basil,basil_74_fox,oracle,,length
basil,basil_74_hpo,oracle,,length
basil,basil_74_nyt,oracle,,length
basil,basil_76_fox,oracle,,length
basil,basil_76_hpo,oracle,,length
basil,basil_76_nyt,oracle,,length
basil,basil_79_fox,oracle,,length
basil,basil_79_hpo,oracle,,length
basil,basil_79_nyt,oracle,,length
basil,basil_80_fox,oracle,,length
basil,basil_80_hpo,oracle,,length
basil,basil_80_nyt,oracle,,length
basil,basil_84_fox,oracle,,length
basil,basil_84_hpo,oracle,,length
basil,basil_84_nyt,oracle,,length
basil,basil_85_fox,oracle,,length
basil,basil_85_hpo,oracle,,length
basil,basil_85_nyt,oracle,,length
basil,basil_88_fox,oracle,,length
basil,basil_88_hpo,oracle,,length
basil,basil_88_nyt,oracle,,length
basil,basil_89_fox,oracle,,length
basil,basil_89_hpo,oracle,,length
basil,basil_89_nyt,oracle,,length
basil,basil_8_fox,oracle,,length
basil,basil_8_hpo,oracle,,length
basil,basil_8_nyt,oracle,,length
basil,basil_90_fox,oracle,,length
basil,basil_90_hpo,oracle,,length
basil,basil_90_nyt,oracle,,length
basil,basil_92_fox,oracle,,length
basil,basil_92_hpo,oracle,,length
basil,basil_92_nyt,oracle,,length
basil,basil_93_fox,oracle,,length
basil,basil_93_hpo,oracle,,length
basil,basil_93_nyt,oracle,,length
basil,basil_97_fox,oracle,,length
basil,basil_97_hpo,oracle,,length
basil,basil_97_nyt,oracle,,length
basil,basil_99_fox,oracle,,length
basil,basil_99_hpo,oracle,,length
basil,basil_99_nyt,oracle,,length
mpqa,mpqa_0,oracle,,length
mpqa,mpqa_1,oracle,,length
mpqa,mpqa_10,oracle,,length
mpqa,mpqa_11,oracle,,length
mpqa,mpqa_12,oracle,,length
mpqa,mpqa_13,oracle,,length
mpqa,mpqa_14,oracle,,length
mpqa,mpqa_15,oracle,,length
mpqa,mpqa_16,oracle,,length
mpqa,mpqa_17,oracle,,length
mpqa,mpqa_18,oracle,,length
mpqa,mpqa_19,oracle,,length
mpqa,mpqa_2,oracle,,length
mpqa,mpqa_20,oracle,,length
mpqa,mpqa_21,oracle,,length
mpqa,mpqa_22,oracle,,length
mpqa,mpqa_23,oracle,,length
mpqa,mpqa_24,oracle,,length
mpqa,mpqa_25,oracle,,length
mpqa,mpqa_26,oracle,,length
mpqa,mpqa_27,oracle,,length
mpqa,mpqa_28,oracle,,length
mpqa,mpqa_29,oracle,,length
mpqa,mpqa_3,oracle,,length
mpqa,mpqa_30,oracle,,length
mpqa,mpqa_31,oracle,,length
mpqa,mpqa_32,oracle,,length
mpqa,mpqa_33,oracle,,length
mpqa,mpqa_34,oracle,,length
mpqa,mpqa_35,oracle,,length
mpqa,mpqa_36,oracle,,length
mpqa,mpqa_37,oracle,,length
mpqa,mpqa_38,oracle,,length
mpqa,mpqa_39,oracle,,length
mpqa,mpqa_4,oracle,,length
mpqa,mpqa_40,oracle,,length
mpqa,mpqa_41,oracle,,length
mpqa,mpqa_42,oracle,,length
mpqa,mpqa_43,oracle,,length
mpqa,mpqa_44,oracle,,length
mpqa,mpqa_45,oracle,,length
mpqa,mpqa_46,oracle,,length
mpqa,mpqa_47,oracle,,length
mpqa,mpqa_48,oracle,,length
mpqa,mpqa_49,oracle,,length
mpqa,mpqa_5,oracle,,length
mpqa,mpqa_50,oracle,,length
mpqa,mpqa_51,oracle,,length
mpqa,mpqa_52,oracle,,length
mpqa,mpqa_53,oracle,,length
mpqa,mpqa_54,oracle,,length
mpqa,mpqa_55,oracle,,length
mpqa,mpqa_56,oracle,,length
mpqa,mpqa_57,oracle,,length
mpqa,mpqa_58,oracle,,length
mpqa,mpqa_59,oracle,,length
mpqa,mpqa_6,oracle,,length
mpqa,mpqa_60,oracle,,length
mpqa,mpqa_61,oracle,,length
mpqa,mpqa_62,oracle,,length
mpqa,mpqa_63,oracle,,length
mpqa,mpqa_64,oracle,,length
mpqa,mpqa_65,oracle,,length
mpqa,mpqa_66,oracle,,length
mpqa,mpqa_67,oracle,,length
mpqa,mpqa_68,oracle,,length
mpqa,mpqa_69,oracle,,length
mpqa,mpqa_7,oracle,,length
mpqa,mpqa_8,oracle,,length
mpqa,mpqa_9,oracle,,length
allsides,allsides_abortion_c_1,simple_fewshot,198.0,length
allsides,allsides_abortion_c_2,simple_fewshot,,length
allsides,allsides_abortion_c_3,simple_fewshot,,length
allsides,allsides_abortion_c_4,simple_fewshot,,length
allsides,allsides_abortion_c_5,simple_fewshot,131.0,length
allsides,allsides_abortion_l_1,simple_fewshot,152.0,length
allsides,allsides_abortion_l_2,simple_fewshot,,length
allsides,allsides_abortion_l_3,simple_fewshot,,length
allsides,allsides_abortion_l_4,simple_fewshot,,length
allsides,allsides_abortion_l_5,simple_fewshot,197.0,length
allsides,allsides_abortion_r_1,simple_fewshot,,length
allsides,allsides_abortion_r_2,simple_fewshot,,length
allsides,allsides_abortion_r_3,simple_fewshot,,length
allsides,allsides_abortion_r_4,simple_fewshot,222.0,length
allsides,allsides_abortion_r_5,simple_fewshot,,length
allsides,allsides_coronavirus_c_1,simple_fewshot,,length
allsides,allsides_coronavirus_c_2,simple_fewshot,,length
allsides,allsides_coronavirus_c_3,simple_fewshot,,length
allsides,allsides_coronavirus_c_4,simple_fewshot,,length
allsides,allsides_coronavirus_c_5,simple_fewshot,204.0,length
allsides,allsides_coronavirus_l_1,simple_fewshot,,length
allsides,allsides_coronavirus_l_2,simple_fewshot,,length
allsides,allsides_coronavirus_l_3,simple_fewshot,,length
allsides,allsides_coronavirus_l_4,simple_fewshot,,length
allsides,allsides_coronavirus_l_5,simple_fewshot,,length
allsides,allsides_coronavirus_r_1,simple_fewshot,,length
allsides,allsides_coronavirus_r_2,simple_fewshot,,length
allsides,allsides_coronavirus_r_3,simple_fewshot,,length
allsides,allsides_coronavirus_r_4,simple_fewshot,,length
allsides,allsides_coronavirus_r_5,simple_fewshot,,length
allsides,allsides_elections_c_1,simple_fewshot,,length
allsides,allsides_elections_c_2,simple_fewshot,,length
allsides,allsides_elections_c_3,simple_fewshot,,length
allsides,allsides_elections_c_4,simple_fewshot,,length
allsides,allsides_elections_c_5,simple_fewshot,143.0,length
allsides,allsides_elections_l_1,simple_fewshot,,length
allsides,allsides_elections_l_2,simple_fewshot,150.0,length
allsides,allsides_elections_l_3,simple_fewshot,,length
allsides,allsides_elections_l_4,simple_fewshot,138.0,length
allsides,allsides_elections_l_5,simple_fewshot,,length
allsides,allsides_elections_r_1,simple_fewshot,,length
allsides,allsides_elections_r_2,simple_fewshot,171.0,length
allsides,allsides_elections_r_3,simple_fewshot,,length
allsides,allsides_elections_r_4,simple_fewshot,,length
allsides,allsides_elections_r_5,simple_fewshot,,length
allsides,allsides_gun_control_and_gun_rights_c_1,simple_fewshot,130.0,length
allsides,allsides_gun_control_and_gun_rights_c_2,simple_fewshot,,length
allsides,allsides_gun_control_and_gun_rights_c_3,simple_fewshot,,length
allsides,allsides_gun_control_and_gun_rights_c_4,simple_fewshot,,length
allsides,allsides_gun_control_and_gun_rights_c_5,simple_fewshot,,length
allsides,allsides_gun_control_and_gun_rights_l_1,simple_fewshot,140.0,length
allsides,allsides_gun_control_and_gun_rights_l_2,simple_fewshot,,length
allsides,allsides_gun_control_and_gun_rights_l_3,simple_fewshot,,length
allsides,allsides_gun_control_and_gun_rights_l_4,simple_fewshot,125.0,length
allsides,allsides_gun_control_and_gun_rights_l_5,simple_fewshot,,length
allsides,allsides_gun_control_and_gun_rights_r_1,simple_fewshot,,length
allsides,allsides_gun_control_and_gun_rights_r_2,simple_fewshot,,length
allsides,allsides_gun_control_and_gun_rights_r_3,simple_fewshot,,length
allsides,allsides_gun_control_and_gun_rights_r_4,simple_fewshot,,length
allsides,allsides_gun_control_and_gun_rights_r_5,simple_fewshot,146.0,length
allsides,allsides_immigration_c_1,simple_fewshot,155.0,length
allsides,allsides_immigration_c_2,simple_fewshot,,length
allsides,allsides_immigration_c_3,simple_fewshot,117.0,length
allsides,allsides_immigration_c_4,simple_fewshot,,length
allsides,allsides_immigration_c_5,simple_fewshot,,length
allsides,allsides_immigration_l_1,simple_fewshot,133.0,length
allsides,allsides_immigration_l_2,simple_fewshot,177.0,length
allsides,allsides_immigration_l_3,simple_fewshot,160.0,length
allsides,allsides_immigration_l_4,simple_fewshot,,length
allsides,allsides_immigration_l_5,simple_fewshot,,length
allsides,allsides_immigration_r_1,simple_fewshot,,length
allsides,allsides_immigration_r_2,simple_fewshot,,length
allsides,allsides_immigration_r_3,simple_fewshot,,length
allsides,allsides_immigration_r_4,simple_fewshot,,length
allsides,allsides_immigration_r_5,simple_fewshot,,length
allsides,allsides_lgbt_rights_c_1,simple_fewshot,199.0,length
allsides,allsides_lgbt_rights_c_2,simple_fewshot,173.0,length
allsides,allsides_lgbt_rights_c_3,simple_fewshot,,length
allsides,allsides_lgbt_rights_c_4,simple_fewshot,,length
allsides,allsides_lgbt_rights_c_5,simple_fewshot,168.0,length
allsides,allsides_lgbt_rights_l_1,simple_fewshot,,length
allsides,allsides_lgbt_rights_l_2,simple_fewshot,,length
allsides,allsides_lgbt_rights_l_3,simple_fewshot,,length
allsides,allsides_lgbt_rights_l_4,simple_fewshot,,length
allsides,allsides_lgbt_rights_l_5,simple_fewshot,163.0,length
allsides,allsides_lgbt_rights_r_1,simple_fewshot,178.0,length
allsides,allsides_lgbt_rights_r_2,simple_fewshot,154.0,length
allsides,allsides_lgbt_rights_r_3,simple_fewshot,,length
allsides,allsides_lgbt_rights_r_4,simple_fewshot,,length
allsides,allsides_lgbt_rights_r_5,simple_fewshot,174.0,length
allsides,allsides_politics_c_1,simple_fewshot,,length
allsides,allsides_politics_c_2,simple_fewshot,140.0,length
allsides,allsides_politics_c_3,simple_fewshot,,length
allsides,allsides_politics_c_4,simple_fewshot,,length
allsides,allsides_politics_c_5,simple_fewshot,,length
allsides,allsides_politics_l_1,simple_fewshot,154.0,length
allsides,allsides_politics_l_2,simple_fewshot,,length
allsides,allsides_politics_l_3,simple_fewshot,,length
allsides,allsides_politics_l_4,simple_fewshot,,length
allsides,allsides_politics_l_5,simple_fewshot,,length
